session_name,model_name,shot_strategy,planning,time_diff_seconds
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,8
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,13
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,25
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,13
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,12
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,8
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,1
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,4
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,9
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,7
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,14
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,6
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,3
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,24
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,6
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,14
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,8
Session-2025-07-11-11-52-03,gpt-4.1-mini,zeroshot,0,9
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,5
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,11
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,5
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,8
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,6
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,9
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,6
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,11
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,4
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,5
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,6
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,10
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,40
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,104
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,3
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,9
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,7
Session-2025-07-11-11-56-30,claude-sonnet-4-20250514,zeroshot,0,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,11
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,13
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,7
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,12
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,13
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,8
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,12
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,5
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,6
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,7
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,13
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,14
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,12
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,5
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,13
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,6
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,8
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,10
Session-2025-07-11-12-03-31,claude-sonnet-4-20250514,zeroshot,1,8
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,13
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,31
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,24
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,10
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,17
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,17
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,11
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,8
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,12
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,23
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,13
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,17
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,4
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,12
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,17
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,18
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,15
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,19
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,20
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,20
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,67
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,13
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,17
Session-2025-07-11-12-11-00,gpt-4.1-mini,zeroshot,1,10
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,30
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,13
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,14
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,11
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,18
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,21
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,27
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,20
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,27
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,21
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,22
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,23
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,3
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,28
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,8
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,24
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,28
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,18
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,11
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,41
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,19
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,30
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,24
Session-2025-07-11-12-19-49,gemini-2.5-flash,zeroshot,1,47
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,11
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,7
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,6
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,2
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,5
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,4
Session-2025-07-13-14-15-08,gemma-3-4b-it,zeroshot,0,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,8
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,7
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,3
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,5
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,6
Session-2025-07-13-14-37-02,gemma-3-4b-it,zeroshot,1,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,7
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,7
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,8
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,7
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,4
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,2
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,5
Session-2025-07-13-14-58-30,gemma-3-4b-it,oneshot,0,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,7
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,7
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,2
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,5
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,7
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,7
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,6
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,4
Session-2025-07-13-15-18-39,gemma-3-4b-it,oneshot,1,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,6
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,8
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,5
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,3
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,2
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-15-39-50,gemma-3-4b-it,fewshot,0,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,6
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,8
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,3
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,5
Session-2025-07-13-16-02-03,gemma-3-4b-it,fewshot,1,4
